DateTime,BTC price
2022-02-28 0:00,43179.25451
2022-03-07 0:00,38146.73427
2022-03-14 0:00,39649.04532
2022-03-21 0:00,41064.42965
2022-03-28 0:00,47223.65289
2022-04-04 0:00,46663.00418
2022-04-11 0:00,39544.02518
2022-04-18 0:00,40818.8786
2022-04-25 0:00,40473.74832
2022-05-02 0:00,38566.06289
2022-05-09 0:00,30457.92182
2022-05-16 0:00,29889.61248
2022-05-23 0:00,29088.25154
2022-05-30 0:00,31735.95497
2022-06-06 0:00,31333.67702
2022-06-13 0:00,22316.25704
2022-06-20 0:00,20571.62922
2022-06-27 0:00,20751.0517
2022-07-04 0:00,20226.29847
2022-07-11 0:00,19971.32947
2022-07-25 0:00,21510.12559
2022-08-01 0:00,23331.4427
2022-08-08 0:00,23803.65052
2022-08-15 0:00,24083.95397
2022-08-22 0:00,21301.08406
2022-08-29 0:00,20270.96038
2022-09-05 0:00,19797.79679
2022-09-12 0:00,22364.72358
2022-09-19 0:00,19557.97696
2022-09-26 0:00,19201.13172
2022-10-03 0:00,19633.43259
2022-10-10 0:00,19154.40423
2022-10-17 0:00,19557.02181
2022-10-24 0:00,19341.46021
2022-10-31 0:00,20490.85818
2022-11-07 0:00,20568.56512
2022-11-14 0:00,16629.47841
2022-11-21 0:00,15778.0174
2022-11-28 0:00,16212.58142
2022-12-05 0:00,16961.35179
2022-12-12 0:00,17195.525
2022-12-19 0:00,16424.13139
2022-12-26 0:00,16879.93823
2023-01-02 0:00,16688.71927
2023-01-09 0:00,17182.31985
2023-01-16 0:00,21180.41195
2023-01-23 0:00,22929.02489
2023-01-30 0:00,22799.42726
2023-02-06 0:00,22745.16504
2023-02-13 0:00,21798.71572
2023-02-20 0:00,24797.84304
2023-02-27 0:00,23504.18942
2023-03-06 0:00,22414.70331
2023-03-20 0:00,27834.33611
2023-03-27 0:00,27154.99637
2023-04-03 0:00,27850.97994
2023-04-10 0:00,29687.56518
2023-04-17 0:00,29469.50507
2023-04-24 0:00,27520.19967
2023-05-01 0:00,28114.95319
2023-05-08 0:00,27727.28541
